transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
5adf08f3-1dc9-1848-49ca-e5ec5cfd1094,6d55974a-a614-424b-80f1-d2b178a90f7b,2025-10-08 14:28:26.000000,debit,NEFT  - RATN0001241 - 81923040 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹343,404.40",S73376539,Ay+0RjC9SETiDLYavbtXT9ocd4/BLgxM/MHWzmpge7C6/d0
c02d51ba-fe44-9238-e70a-cbf6fcda0ba1,91014f89-aa94-392b-6a31-47aabdbb4f09,2025-11-19 13:16:56.000000,credit,FT -  29696779 -  50200013729069 - SELECT CITY SAKET DELHI,"₹137,323.51",S21360807,6k6mnbYl1l8YWw8HyUG7ohKoxhjBR9kU+JlL+lLLdu27
957c6650-7f4c-8dfd-004d-a1167faffb3f,31bc601f-e01c-385f-1294-f31394999a45,2025-12-18 03:32:23.000000,credit,FT -  25430899 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹238,135.71",S11283750,
16c5be4d-627c-771c-49e9-5c38570bdcfc,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2026-01-19 04:02:35.000000,credit,FT -  87120261 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹147,204.22",S74826783,
c326020d-ce1a-632a-2810-be64513b2bd9,59aad591-57f3-5379-d516-a330c6793b29,2026-02-17 16:48:49.000000,credit,FT -  67605458 -  50200013729069 - SELECTION MOBILE,"₹202,218.49",S41784576,
af3cf714-3734-d1de-e009-25bddc3f95af,431ad105-a6fc-62f8-78e9-d4c2711e4951,2026-03-27 09:30:08.000000,debit,IMPS/P2A/958677212750/AUBL/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹351,992.92",S99687497,
e3bd8ec1-3da6-0ce8-c11c-35ceebf36d10,fe86b954-b73f-7cd8-4e91-6411541a6335,2026-04-26 17:32:00.000000,debit,UPI-PARESH VIKRANT GHASE-XXXXXX2322-ICIC0002125-324357486932,"₹484,313.64",S44980531,
50905c0b-4fc5-db55-eb20-e3d3e989bb31,31bc601f-e01c-385f-1294-f31394999a45,2026-05-20 16:21:33.000000,credit,NEFT  - RATN0001241 - 82241983 - 124105002702 - SELECTION MOBILE,"₹440,848.87",S23409961,
0f63ec48-76af-f2c6-05bc-6120c943fb00,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2026-06-24 10:52:43.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX2796-RATN0002125-627241003623,"₹168,110.59",S76724541,m7j7pxvaaJWHPfSHUZX5E5NE0Bu8RmgFVDALF7lknp2cgY6p5tkOh0IC
0d958eb5-acc9-6af5-3067-f347367f5972,423ac11b-0b0e-2095-6753-17e4b5b84324,2024-07-02 00:37:36.000000,debit,NEFT/660631157440/RATN/UMANG SELECTION,"₹247,493.26",S15962962,LeYfQVxx8NFrOlwT4km0rNuRRWDyUD3kf/3ljRZKvhdZObTK
61a1b69b-36e4-a395-765c-2203dbf333f8,7cf6e314-1e30-8359-ff69-9980be3fdf41,2024-08-02 22:24:59.000000,debit,NEFT/928820688934/SBIN/PARESH VIKRANT GHASE,"₹87,796.80",S14836979,
a09b037e-a569-01dd-58a3-5d7e31c0a407,c74096ca-5edc-97b6-98ee-66bde4d6b951,2024-09-10 14:19:13.000000,credit,NEFT  - TMBL0001241 - 71956786 - 124105002702 - UMANG SELECTION,"₹322,573.74",S13549031,
2b6bbee9-7c44-c652-d753-2d9cc4020598,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2024-10-25 23:21:16.000000,credit,UPI-UMANG SELECTION-XXXXXX3037-UBIN0002125-512674230618,"₹272,923.03",S24081803,
50d0dbf9-ebaf-1b65-bb74-bd76353115b3,f2d37fca-0695-8238-4234-d7555ab6c3b6,2024-11-04 20:36:00.000000,credit,IMPS/P2A/348884137280/AUBL/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹494,433.69",S47050062,iagxj1pxLs47rxtZ9Y/2bQmcsMZsAUZY85yBScnou
e6bf316f-f2a9-109f-ea2f-d4faddc79e25,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2024-12-16 15:32:23.000000,credit,NEFT/767632010372/CNRB/UMANG SELECTION,"₹130,737.37",S29589713,
76f9805c-ad0a-7c3e-66f3-fea9366714b3,57054cc9-340a-8491-c771-e83d9d9e23e7,2025-01-25 09:23:41.000000,credit,FT -  47631242 -  50200013729069 - PARESH VIKRANT GHASE,"₹366,874.42",S64356296,YjD1VQlX60dgtIrPLQG1jSEGSr5O02QjexRy9C+KytoEC0rfib0Xa8QplaO
489591cf-eb00-bd3f-9350-bf0e2910c40c,6d55974a-a614-424b-80f1-d2b178a90f7b,2025-02-24 03:34:45.000000,credit,NEFT  - CNRB0001241 - 91557241 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹196,266.03",S6823065,hU/t1fPDl+aqKSMKqhkwaB4m8fj+6kn5uv1Zdh5TSMaRIJ5v
3fbf913d-a8bc-587c-5aca-1e2c88eff5f6,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2025-03-23 20:39:14.000000,credit,UPI-SELECTIONMALIGAI-XXXXXX2583-SBIN0002125-992010053538,"₹450,153.56",S43022831,
c03e9b2e-d3f0-9b7d-3b17-d549e15f6de2,a96a98fd-e22b-522c-af92-5f1be1a94f8f,2025-04-23 15:54:45.000000,credit,FT -  46326415 -  50200013729069 - GAUTAM SINGH,"₹463,904.86",S98258336,jghGHFZq4Jsj1i79Kz5xOT75KWC35rUH9C3al6HJj3p+4x
86790f52-9be9-c98c-ce04-ca0e7b38de66,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-05-04 03:01:23.000000,credit,FT -  74780789 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹30,837.57",S53648975,
09faa212-bd2c-30de-4eff-02a2db4550a4,8228dbc1-0824-2125-4640-93b9d3ed52c8,2025-06-22 19:08:14.000000,credit,NEFT  - UTIB0001241 - 33860420 - 124105002702 - PARESH VIKRANT GHASE,"₹452,444.01",S19173878,YCDFHgjz18O1B0qGULSO2MXh9wj923AW3pFMjFds
de5747bc-ff3b-6239-a1a4-6ca05a585d24,557454cc-0c2f-b232-8b03-dd914d6187f1,2025-07-10 02:39:33.000000,debit,IMPS/P2A/244797601345/TMBL/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹349,294.46",S53545244,
fb64f020-d4ea-be82-e3f7-e2007a848f14,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2025-08-11 12:59:58.000000,debit,IMPS/P2A/228190050696/KKBK/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹66,032.06",S69215464,
0bc55991-a789-ede5-2552-3ca2255c2402,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-09-18 22:11:22.000000,debit,NEFT/770276436632/RATN/GAUTAM SINGH,"₹158,821.21",S50565680,
1c1f4946-4f74-b9fd-a99d-f88481b8a22b,b9d3c0bb-8cad-079d-58a3-6e602447af72,2025-10-20 18:51:22.000000,debit,NEFT/720871137748/TMBL/SELECT CITY SAKET DELHI,"₹24,385.66",S36127184,HFY2iewYtO2aDlX1n2C4bywOXNLAbCR6lKkdzcLWM+aUSnKHJi
e97a6d0b-3185-a3c8-9c5e-602ad1e356f4,91014f89-aa94-392b-6a31-47aabdbb4f09,2025-11-09 12:19:19.000000,credit,IMPS/P2A/996552216411/AUBL/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹48,966.94",S9228076,
bce74cbe-348a-98d8-870f-08aa56c0dc83,cc18c200-b0df-6f92-4ffe-227bacd233bf,2025-12-07 07:34:42.000000,credit,NEFT  - AUBL0001241 - 17858822 - 124105002702 - SELECTION ELECTRONICS,"₹390,432.84",S10694214,ocCh8zVukSxdEht734iEousSQ9vNHKJGU9mTfxm/DDhavb4hQC6Zbu
134bf693-30a5-fb96-18de-7913e0a19c4b,179ae64c-7873-f2a7-8c4f-efbb09c72369,2026-01-03 21:56:10.000000,debit,IMPS/P2A/261450055493/ICIC/918020101986700/00/INET/9211/SELECTIONMALIGAI,"₹149,212.67",S61305172,qg8WuRbIX0f9BjamAs2roNXu+f5UJFrvbsnyTH7nl
b9a3caa5-97a4-d497-0763-b1fbcd7e61e9,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2026-02-14 07:17:22.000000,credit,NEFT  - SBIN0001241 - 56186415 - 124105002702 - SELECTIONMALIGAI,"₹403,521.23",S3656178,eGfceGZ5mAau+xt1Z7MrMfBd6UfnLNLd8aRODvaZwJneT7wyrDkZpidcqDa
642adc6d-3392-b2a1-9d4f-0c4cc42025f4,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2026-03-25 18:52:46.000000,debit,FT -  47971073 -  50200013729069 - SELECTION ELECTRONICS,"₹192,605.86",S25304302,fR8o/7taeFcPcpgCsvWWKPHX4MLI1N2EXGUVTmR6
deb696e9-5412-2560-9b89-6012b7b0b5ac,b2fad0b0-6257-082e-5a97-1ec46f0fa04c,2026-04-28 19:19:23.000000,credit,NEFT  - AUBL0001241 - 38319598 - 124105002702 - UMANG SELECTION,"₹122,086.00",S36983946,
6c1e5987-7369-23cd-1c25-d0bf87e1677f,8228dbc1-0824-2125-4640-93b9d3ed52c8,2026-05-21 02:41:12.000000,credit,NEFT/868138253798/CNRB/PARESH VIKRANT GHASE,"₹47,588.90",S45311612,b6fN+LSd9fymZRxLhsvUmHo4ITUFry8WetAjSVJLuUeRs7SvbLpjUGjhe
39cc23a3-47cc-8c19-aed6-5c1334965384,14c6f075-d9ab-45a9-4a65-33226a23d14e,2026-06-09 01:23:15.000000,debit,FT -  59636942 -  50200013729069 - NAVYUG SELECTION,"₹299,600.35",S76106153,1iZwQFqyYhGYYseqS3vTXNSsTywC+N2gxbQO+fOZx
0b0548b4-a562-bfd9-15ac-020928dee6f5,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2024-07-16 12:45:03.000000,credit,IMPS/P2A/973275265121/HDFC/918020101986700/00/INET/9211/NAVYUG SELECTION,"₹157,465.19",S50884963,
e403a370-5568-8e24-c3c1-42e8f86aa6b9,57054cc9-340a-8491-c771-e83d9d9e23e7,2024-08-21 23:10:12.000000,credit,NEFT  - UTIB0001241 - 94621336 - 124105002702 - SELECTIONMALIGAI,"₹206,223.40",S96144282,
62d2ea52-7a7c-67c2-68ed-0c88fdbce63c,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2024-09-20 11:55:21.000000,debit,NEFT/220615024293/ICIC/SELECTRICITY TWO PRIVATE LIMITED,"₹349,759.44",S87047465,
f4377fda-f035-dccc-a783-b0f0f26fba25,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2024-10-08 00:34:30.000000,debit,NEFT/771001435638/AUBL/GAUTAM SINGH,"₹432,452.23",S77152120,vwHok47ivHH/OFcwH2QaFhkdYm/3KoekBxq+cwswn6WtjQf7XxHc
4a250a16-aef9-8da8-ddfd-21eb49275bd9,68e3d7e8-c584-54b2-5eb0-ed1010499083,2024-11-17 02:20:43.000000,debit,FT -  94303448 -  50200013729069 - SELECTIONMALIGAI,"₹94,406.64",S37328380,VsgUa/wDMjjpaBalDszWnSGUtGBTM7MxV6qiTf+l7NoAYz3r4o3
3bf426db-074d-4a3c-16f8-bee9a3b6e40f,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2024-12-31 21:01:07.000000,credit,NEFT  - UBIN0001241 - 17240834 - 124105002702 - SELECTIONMALIGAI,"₹438,056.73",S47037492,ApXsfAnyzn+GGtMtHB26OKdGwTMcFZUffOc4mGCYjT7q
b412c3ee-7b21-0ca7-77cd-5bacbfc946e9,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2025-01-30 13:39:32.000000,credit,IMPS/P2A/325344673470/AUBL/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹367,092.24",S51219235,6mdSssphGL7fjDX2KhvSvnnZqVBMNNatHoLtiYgS
eabfe75c-30fb-15c1-2f3c-a830c80e01a6,fe86b954-b73f-7cd8-4e91-6411541a6335,2025-02-26 05:37:36.000000,credit,IMPS/P2A/403894809502/HDFC/918020101986700/00/INET/9211/GAUTAM SINGH,"₹136,748.54",S37269776,diKt5HCcIQmN9dChDby2BNGczKFreWDh1KrWo6cjKVGqRj29BIJB
4a933a19-bf1e-6f33-9fea-488c362fe2e2,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-03-08 22:43:52.000000,credit,NEFT  - SBIN0001241 - 15847017 - 124105002702 - PARESH VIKRANT GHASE,"₹287,615.61",S32227304,VGJkgKzkh4pCSW7bs3RFpWWDWKlaVXrHLBhRM0kMc
0a80cfaa-20c3-f2d0-1c95-1cabc7e22499,68e3d7e8-c584-54b2-5eb0-ed1010499083,2025-04-23 23:19:44.000000,debit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX1657-KKBK0002125-870125259858,"₹462,218.34",S4513300,
de4834af-37a5-836d-c7ae-2e6eeda371b9,62f99b63-4975-57f0-1611-9193590a1d57,2025-05-04 07:01:55.000000,credit,UPI-SELECTION ELECTRONICS-XXXXXX9502-SBIN0002125-415915433106,"₹373,283.20",S56235074,
38eceeca-d507-6bcb-1977-bc5831288002,431ad105-a6fc-62f8-78e9-d4c2711e4951,2025-06-09 12:33:01.000000,debit,IMPS/P2A/373978196131/UBIN/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹267,372.28",S12833681,
88da06a6-2409-b273-18c5-c82d3188af31,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2025-07-31 13:51:39.000000,debit,IMPS/P2A/611604092066/TMBL/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹461,049.49",S23891367,LYlGMd4XpAZ7IsPbqA3gSHMK139GtF2cIteHK82Whmttd5l9tAS4
82cd79d3-bbd5-f62e-2837-cd0de6f0ba87,8228dbc1-0824-2125-4640-93b9d3ed52c8,2025-08-01 06:27:14.000000,credit,IMPS/P2A/942852117378/AUBL/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹424,052.73",S35366331,A5qb62iRcnIQk+VwfY0CKIxNWW9Lwq/MeHYpUawOk5Q8AMpv
b5ff0e95-a610-a943-609b-73f600ae1a91,31bc601f-e01c-385f-1294-f31394999a45,2025-09-27 10:13:56.000000,debit,NEFT/839166823323/UTIB/SELECTIONMALIGAI,"₹343,417.38",S40467100,AqGrQ3gmqBOrEuSo76RpSUBgDJtqmJ9cG3eE9Jp0bMGoseFB
665e934c-e200-3ba6-c777-4f0058c835c4,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-10-21 21:47:00.000000,debit,NEFT  - UBIN0001241 - 91264462 - 124105002702 - PARESH VIKRANT GHASE,"₹277,248.50",S88537270,
b7e89e12-21a1-7aa2-6262-5cae0652a9fd,57212b73-c71b-3711-bc37-1ac374ecbe43,2025-11-28 23:54:42.000000,credit,FT -  71223380 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹150,980.53",S85996593,8nBjQQKvjNs/IeesL8NzSGCEQ7g4rj8DqCp0Sz/tQgndgCZeN
b6b456c2-ac7d-f705-be03-e3a5cff486b4,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2025-12-11 20:48:14.000000,credit,UPI-PARESH VIKRANT GHASE-XXXXXX2767-SBIN0002125-403333906285,"₹16,570.58",S73472034,
cf6adc49-b9f7-0d78-d12c-b135ee884d00,a3fd30c5-9051-54b1-95a6-97ef7256463d,2026-01-25 13:45:07.000000,debit,NEFT  - TMBL0001241 - 12758044 - 124105002702 - SELECTION MOBILE,"₹61,581.91",S61322283,
479f7bb5-962d-5373-dddb-5ed46b54865a,da343455-d73a-dc61-e247-af7e0cfe6821,2026-02-15 22:17:21.000000,debit,NEFT  - UTIB0001241 - 83418963 - 124105002702 - SELECTIONMALIGAI,"₹95,161.96",S66193945,ElnNwJ343vottVTrmeN5ddZuar+7beAdURQ4NxjPRhWG7cHAft
217ff37d-01f5-f715-77cc-4689f26d49c1,91014f89-aa94-392b-6a31-47aabdbb4f09,2026-03-27 17:08:17.000000,credit,UPI-SELECTION MOBILE-XXXXXX9604-HDFC0002125-228474486024,"₹113,500.40",S56220046,6x4iBx8anskjR/MOuCg7z3AfTMwmV4aEBBwp3Y9F8KLXSD4733SapiRzHZW/
a9774e0a-02eb-fc5c-b284-8dc15728c973,5a64d576-e507-1266-0a87-6326909a483e,2026-04-21 15:33:58.000000,debit,NEFT/351077770763/SBIN/SELECTIONMALIGAI,"₹49,189.92",S28527426,8ysp4CEYxSeR8pr4iETTdUXoom+L3iXZkbDqVytRqmCh20mL/4i3
b36badbb-8b11-b797-8c81-4c6334c6f9f4,59aad591-57f3-5379-d516-a330c6793b29,2026-05-13 19:22:25.000000,debit,IMPS/P2A/475849889775/ICIC/918020101986700/00/INET/9211/GAUTAM SINGH,"₹322,195.23",S41969744,
1f7a21e2-8e70-4479-422a-9580befbf599,62f99b63-4975-57f0-1611-9193590a1d57,2026-06-24 00:00:16.000000,debit,UPI-NAVYUG SELECTION-XXXXXX2755-SBIN0002125-955865631425,"₹312,044.88",S50548844,9tBAbbKdV6LbjFiVx84NdasL/V9ZJW6wF9spY1vNKWf6DAR
c92e182a-e9e6-9a5e-d021-07fbb2d74a0b,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2024-07-21 02:03:52.000000,debit,NEFT  - CNRB0001241 - 98270537 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹43,213.65",S54252597,
aa1cf1d8-f65a-250c-c789-e831ba2c4a73,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2024-08-20 10:29:11.000000,credit,UPI-PARESH VIKRANT GHASE-XXXXXX1528-CNRB0002125-942048337986,"₹193,230.18",S50718146,
6dc529da-27fa-ed9d-22f4-8ebe91397af6,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2024-09-06 05:59:15.000000,debit,UPI-NAVYUG SELECTION-XXXXXX1936-UTIB0002125-360568624319,"₹173,535.39",S68765666,
9f480ff0-aadd-af27-80c9-efc0a0b659de,d8133f40-e1f6-0436-98d7-73a240f1576d,2024-10-16 00:28:28.000000,debit,FT -  14073395 -  50200013729069 - SELECTION MOBILE,"₹241,931.74",S64355118,
6c06c626-1903-deec-2215-7164ff7065a3,59aad591-57f3-5379-d516-a330c6793b29,2024-11-24 19:49:35.000000,credit,FT -  35264706 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹70,978.65",S68279276,O0tP2XDaOxJJClHhFXH4nXRwTYaDv1jT50AeeSXo1hXHZsXD0BEu6R82cKZ
03932fea-18e6-52f8-c33e-914de1cc1cc5,5a64d576-e507-1266-0a87-6326909a483e,2024-12-10 08:59:20.000000,debit,FT -  41600276 -  50200013729069 - SELECTION MOBILE,"₹191,863.78",S58629215,
067d0c43-d0da-0c92-e536-f24dfb4f5565,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-01-06 23:29:37.000000,credit,UPI-SELECTION MOBILE-XXXXXX4950-CNRB0002125-875692641304,"₹487,861.42",S98775667,V/3bGVm2FQjGedEup0yq1cSejYlMGJu59eV2tAvFlS2RGfxv2hRymI
dd329ce6-aeb1-c920-c40c-4979604faf1e,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2025-02-16 11:07:43.000000,credit,UPI-UMANG SELECTION-XXXXXX5916-ICIC0002125-548576224991,"₹152,729.79",S6839232,GYlo4uiMuvZeV8d1clBYigSA/OsfvC9Pw58IPZJkDN6XHRuVpew8aem
e80e4bec-16ad-6c4e-a4b3-f2db529c12fd,62f99b63-4975-57f0-1611-9193590a1d57,2025-03-09 07:10:21.000000,credit,FT -  84992484 -  50200013729069 - GAUTAM SINGH,"₹138,386.97",S95828085,
808d1551-9cef-31b7-dc21-6a27744f1355,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-04-30 07:34:09.000000,credit,FT -  44796842 -  50200013729069 - SELECTION MOBILE,"₹152,668.88",S8933734,
a5478f72-9155-8b66-c45b-2233c25b312e,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2025-05-07 11:33:13.000000,debit,FT -  18980987 -  50200013729069 - PARESH VIKRANT GHASE,"₹61,671.71",S39903914,
42c35ad3-3d31-193e-eaad-574d8a0f8d26,b9d3c0bb-8cad-079d-58a3-6e602447af72,2025-06-04 00:20:02.000000,credit,NEFT/916553415068/HDFC/RELIANCEDIGITAL RETAIL LTD,"₹432,164.89",S39452710,
6cbcb534-51a9-289b-df21-75ee90a84ba2,cc18c200-b0df-6f92-4ffe-227bacd233bf,2025-07-28 15:01:08.000000,credit,FT -  57619315 -  50200013729069 - SELECTION MOBILE,"₹444,034.20",S93649355,
f66a7160-43c7-f804-c596-cf3c11629c81,cc18c200-b0df-6f92-4ffe-227bacd233bf,2025-08-28 19:11:30.000000,credit,FT -  45796736 -  50200013729069 - SELECTION MOBILE,"₹231,848.52",S2487879,
729fe90e-ce40-86f4-aa7f-2e72db657dbd,68e3d7e8-c584-54b2-5eb0-ed1010499083,2025-09-01 03:00:55.000000,debit,NEFT  - HDFC0001241 - 67088289 - 124105002702 - NAVYUG SELECTION,"₹223,656.24",S24092575,
5cfcc493-8be9-8e6b-7170-2a2b6ab3b2cf,30249157-7376-a8c9-c323-754b8a8c5fac,2025-10-30 21:42:52.000000,credit,FT -  96421614 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹120,019.18",S76118075,MLg9cI9Ipt3SbBNkk6CGKJBbfKoSjVVKML4/h+dln+lso7h/Nh54yVE9yZQ
7524a11a-5785-825e-61ab-08a437379ae9,5a64d576-e507-1266-0a87-6326909a483e,2025-11-13 14:21:26.000000,debit,NEFT/776196479059/TMBL/SELECT CITY SAKET DELHI,"₹489,493.53",S93920269,
3d031a85-5b98-e01a-36ed-757e9c4f4c92,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2025-12-20 15:44:54.000000,debit,IMPS/P2A/493580403596/ICIC/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹418,513.28",S26939767,
99247eeb-d26a-fd82-188a-21bbb0261eaa,91014f89-aa94-392b-6a31-47aabdbb4f09,2026-01-15 16:45:17.000000,debit,IMPS/P2A/665119927644/ICIC/918020101986700/00/INET/9211/SELECT CITY SAKET DELHI,"₹454,982.87",S74067542,TbRarz6ekFKMt9O515nOoZXdcv36rdLi5ZCEYdz/a1eJYymVzPj+s87jy1
17880324-4b6b-ad26-3080-4ef8dac2f2a3,57212b73-c71b-3711-bc37-1ac374ecbe43,2026-02-04 16:05:28.000000,debit,IMPS/P2A/382628887202/HDFC/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹297,839.53",S9097682,uYNHaJPowPErstvaJwroGJPhZ4996e3QIHhJVfdWCC7/qnckB4JwX
29094082-f05c-ccd5-3f18-2d58ce994dee,6d55974a-a614-424b-80f1-d2b178a90f7b,2026-03-07 20:22:13.000000,credit,NEFT/405485635294/ICIC/RELIANCEDIGITAL RETAIL LTD,"₹98,391.06",S36531446,gY1Z77gkiL9fpGQKmabhqmYm5dIsTDK+k5DceLMgD/Lj+/5ffeBpRHcJsjN
dbbdd1a4-4587-8ae5-7fab-8b64ebb929a1,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2026-04-23 19:33:50.000000,credit,NEFT  - CNRB0001241 - 58856336 - 124105002702 - SELECTION ELECTRONICS,"₹152,087.22",S43003771,
0ddc2d38-4658-3c81-297e-221a572e40b9,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2026-05-03 05:52:43.000000,debit,NEFT/439756246326/RATN/NAVYUG SELECTION,"₹366,549.06",S15365567,VhN4cb9yDtouXcHgwpGgfexoBXPXhy1hojdw6QgtRhCXq
64294206-80b1-09bc-6206-42e7fc071e26,423ac11b-0b0e-2095-6753-17e4b5b84324,2026-06-28 03:03:40.000000,debit,NEFT/857074095314/CNRB/SELECTIONMALIGAI,"₹63,215.85",S76612781,
32d68055-9ab4-7505-7707-e54b38f27806,423ac11b-0b0e-2095-6753-17e4b5b84324,2024-07-02 03:28:40.000000,debit,IMPS/P2A/695145706156/CNRB/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹211,931.28",S27660065,ONwwj0hApvGw8z3fXjHIDBcejDRtC9Cfxk/hpU/v8Ijs7dIE+
003a5b84-747c-b9d0-4871-894561506566,57212b73-c71b-3711-bc37-1ac374ecbe43,2024-08-06 06:09:29.000000,debit,NEFT  - UTIB0001241 - 12943098 - 124105002702 - SELECT CITY SAKET DELHI,"₹370,006.27",S7980024,
416dfa70-8b62-f3de-4b9c-19f621ade416,cc18c200-b0df-6f92-4ffe-227bacd233bf,2024-09-28 14:03:53.000000,debit,UPI-NAVYUG SELECTION-XXXXXX1447-AUBL0002125-218381541800,"₹144,379.17",S71194318,
33665495-c42f-4f34-7a5e-ace98b0ae09c,d8133f40-e1f6-0436-98d7-73a240f1576d,2024-10-16 15:31:00.000000,credit,FT -  72292705 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹140,417.68",S35318216,
18ef5251-5e2a-2798-1ea0-ac12ac232f46,424f1bd2-ad27-0ddd-6b9f-53b5532fa65f,2024-11-27 13:16:18.000000,debit,NEFT/166866449542/ICIC/RELIANCEDIGITAL RETAIL LTD,"₹271,817.81",S97350836,
4bd8e528-8680-e331-d4e6-b7d650c93b61,da343455-d73a-dc61-e247-af7e0cfe6821,2024-12-21 08:15:56.000000,debit,NEFT  - UTIB0001241 - 94712952 - 124105002702 - UMANG SELECTION,"₹302,964.28",S84806533,
543c39cb-c616-f9ef-d984-5d6d8f883ba7,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2025-01-13 12:42:32.000000,credit,NEFT/953387521923/UBIN/NAVYUG SELECTION,"₹107,950.30",S66965206,
759c8953-f74c-c5e7-fc9d-36f7a9802ea1,423ac11b-0b0e-2095-6753-17e4b5b84324,2025-02-05 15:42:11.000000,credit,NEFT/155401523149/ICIC/NAVYUG SELECTION,"₹384,177.73",S79913062,
db5ba1b8-4167-beda-aa6f-93babaf8db6b,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2025-03-29 14:57:32.000000,credit,NEFT  - AUBL0001241 - 35525731 - 124105002702 - SELECTIONMALIGAI,"₹404,754.50",S9385986,OKhsmOttPs6csW1ZNyxS8mIIHxXOHqWAx0xpucGFOUFxycp
22156244-e6f6-aef8-47ba-62b1f6572fc8,391347c4-119c-f099-6c80-1521d6271cf6,2025-04-19 23:35:21.000000,debit,NEFT/286193520984/SBIN/SELECTRICITY TWO PRIVATE LIMITED,"₹176,072.86",S3805972,
6887d1ab-2d97-e5d8-2ce1-51494000e694,6d55974a-a614-424b-80f1-d2b178a90f7b,2025-05-18 21:48:11.000000,debit,NEFT/670254843424/ICIC/SELECTION MOBILE,"₹348,053.48",S84591204,vanx0trkvSMi907kqGZ7L8CxMqJlIDepZNyNJzRHIcau
abeeecd5-c22d-f6f4-4c28-f89d29915bb1,b9d3c0bb-8cad-079d-58a3-6e602447af72,2025-06-03 14:42:52.000000,credit,UPI-GAUTAM SINGH-XXXXXX3339-HDFC0002125-333748911971,"₹226,496.80",S78492225,YCEZURdByUVNb49DV1Ad+OlwxtSJjwLcJEDlI6qQxgQsB/Idd2K
5f16f83e-72ed-2893-9c1f-00c26f2170e6,5a64d576-e507-1266-0a87-6326909a483e,2025-07-27 16:39:03.000000,credit,IMPS/P2A/416759318963/TMBL/918020101986700/00/INET/9211/SELECTION MOBILE,"₹246,866.76",S40339881,++DJBu2UpCdhczBT3uvfPZ3wD7CNvV9qvf4ELVWP6D/rW52
